tipo_sku,categoria,sku,nombre_item,sku_readable,color,especificaciones,precio,talla,marca,uom,estado
"""producto_terminado""","""fk1""","""FK1-01000""","""truza bordada""","""FK1-01000 | truza bordada ; talla 4 color: na color: na""","""{""estampado_1"":""na"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-02000""","""truza bordada""","""FK1-02000 | truza bordada ; talla 6 color: na color: na""","""{""estampado_1"":""na"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-03000""","""truza bordada""","""FK1-03000 | truza bordada ; talla 8 color: na color: na""","""{""estampado_1"":""na"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-04000""","""truza bordada""","""FK1-04000 | truza bordada ; talla 10 color: na color: na""","""{""estampado_1"":""na"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-05000""","""truza bordada""","""FK1-05000 | truza bordada ; talla 12 color: na color: na""","""{""estampado_1"":""na"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-06000""","""truza bordada""","""FK1-06000 | truza bordada ; talla 14 color: na color: na""","""{""estampado_1"":""na"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-07000""","""truza bordada""","""FK1-07000 | truza bordada ; talla 16 color: na color: na""","""{""estampado_1"":""na"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-01001""","""truza bordada""","""FK1-01001 | truza bordada ; talla 4 color: blanco color: na""","""{""estampado_1"":""blanco"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-02001""","""truza bordada""","""FK1-02001 | truza bordada ; talla 6 color: blanco color: na""","""{""estampado_1"":""blanco"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-03001""","""truza bordada""","""FK1-03001 | truza bordada ; talla 8 color: blanco color: na""","""{""estampado_1"":""blanco"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-04001""","""truza bordada""","""FK1-04001 | truza bordada ; talla 10 color: blanco color: na""","""{""estampado_1"":""blanco"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-05001""","""truza bordada""","""FK1-05001 | truza bordada ; talla 12 color: blanco color: na""","""{""estampado_1"":""blanco"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-06001""","""truza bordada""","""FK1-06001 | truza bordada ; talla 14 color: blanco color: na""","""{""estampado_1"":""blanco"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-07001""","""truza bordada""","""FK1-07001 | truza bordada ; talla 16 color: verde agua color: na""","""{""estampado_1"":""verde agua"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-01002""","""truza bordada""","""FK1-01002 | truza bordada ; talla 4 color: verde agua color: na""","""{""estampado_1"":""verde agua"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-02002""","""truza bordada""","""FK1-02002 | truza bordada ; talla 6 color: verde agua color: na""","""{""estampado_1"":""verde agua"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-03002""","""truza bordada""","""FK1-03002 | truza bordada ; talla 8 color: verde agua color: na""","""{""estampado_1"":""verde agua"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-04002""","""truza bordada""","""FK1-04002 | truza bordada ; talla 10 color: verde agua color: na""","""{""estampado_1"":""verde agua"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-05002""","""truza bordada""","""FK1-05002 | truza bordada ; talla 12 color: verde agua color: na""","""{""estampado_1"":""verde agua"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-06002""","""truza bordada""","""FK1-06002 | truza bordada ; talla 14 color: verde agua color: na""","""{""estampado_1"":""verde agua"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-07002""","""truza bordada""","""FK1-07002 | truza bordada ; talla 16 color: verde agua color: na""","""{""estampado_1"":""verde agua"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-01003""","""truza bordada""","""FK1-01003 | truza bordada ; talla 4 color: melon color: na""","""{""estampado_1"":""melon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-02003""","""truza bordada""","""FK1-02003 | truza bordada ; talla 6 color: melon color: na""","""{""estampado_1"":""melon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-03003""","""truza bordada""","""FK1-03003 | truza bordada ; talla 8 color: melon color: na""","""{""estampado_1"":""melon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-04003""","""truza bordada""","""FK1-04003 | truza bordada ; talla 10 color: melon color: na""","""{""estampado_1"":""melon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-05003""","""truza bordada""","""FK1-05003 | truza bordada ; talla 12 color: melon color: na""","""{""estampado_1"":""melon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-06003""","""truza bordada""","""FK1-06003 | truza bordada ; talla 14 color: melon color: na""","""{""estampado_1"":""melon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-07003""","""truza bordada""","""FK1-07003 | truza bordada ; talla 16 color: melon color: na""","""{""estampado_1"":""melon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-01004""","""truza bordada""","""FK1-01004 | truza bordada ; talla 4 color: celeste color: na""","""{""estampado_1"":""celeste"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-02004""","""truza bordada""","""FK1-02004 | truza bordada ; talla 6 color: celeste color: na""","""{""estampado_1"":""celeste"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-03004""","""truza bordada""","""FK1-03004 | truza bordada ; talla 8 color: celeste color: na""","""{""estampado_1"":""celeste"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-04004""","""truza bordada""","""FK1-04004 | truza bordada ; talla 10 color: celeste color: na""","""{""estampado_1"":""celeste"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-05004""","""truza bordada""","""FK1-05004 | truza bordada ; talla 12 color: celeste color: na""","""{""estampado_1"":""celeste"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-06004""","""truza bordada""","""FK1-06004 | truza bordada ; talla 14 color: celeste color: na""","""{""estampado_1"":""celeste"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-07004""","""truza bordada""","""FK1-07004 | truza bordada ; talla 16 color: celeste color: na""","""{""estampado_1"":""celeste"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-01005""","""truza bordada""","""FK1-01005 | truza bordada ; talla 4 color: rosado color: na""","""{""estampado_1"":""rosado"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-02005""","""truza bordada""","""FK1-02005 | truza bordada ; talla 6 color: rosado color: na""","""{""estampado_1"":""rosado"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-03005""","""truza bordada""","""FK1-03005 | truza bordada ; talla 8 color: rosado color: na""","""{""estampado_1"":""rosado"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-04005""","""truza bordada""","""FK1-04005 | truza bordada ; talla 10 color: rosado color: na""","""{""estampado_1"":""rosado"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-05005""","""truza bordada""","""FK1-05005 | truza bordada ; talla 12 color: rosado color: na""","""{""estampado_1"":""rosado"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-06005""","""truza bordada""","""FK1-06005 | truza bordada ; talla 14 color: rosado color: na""","""{""estampado_1"":""rosado"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-07005""","""truza bordada""","""FK1-07005 | truza bordada ; talla 16 color: rosado color: na""","""{""estampado_1"":""rosado"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-01006""","""truza bordada""","""FK1-01006 | truza bordada ; talla 4 color: amarillo color: na""","""{""estampado_1"":""amarillo"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-02006""","""truza bordada""","""FK1-02006 | truza bordada ; talla 6 color: amarillo color: na""","""{""estampado_1"":""amarillo"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-03006""","""truza bordada""","""FK1-03006 | truza bordada ; talla 8 color: amarillo color: na""","""{""estampado_1"":""amarillo"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-04006""","""truza bordada""","""FK1-04006 | truza bordada ; talla 10 color: amarillo color: na""","""{""estampado_1"":""amarillo"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-05006""","""truza bordada""","""FK1-05006 | truza bordada ; talla 12 color: amarillo color: na""","""{""estampado_1"":""amarillo"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-06006""","""truza bordada""","""FK1-06006 | truza bordada ; talla 14 color: amarillo color: na""","""{""estampado_1"":""amarillo"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-07006""","""truza bordada""","""FK1-07006 | truza bordada ; talla 16 color: amarillo color: na""","""{""estampado_1"":""amarillo"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-01007""","""truza bordada""","""FK1-01007 | truza bordada ; talla 4 color: fucsia color: na""","""{""estampado_1"":""fucsia"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-02007""","""truza bordada""","""FK1-02007 | truza bordada ; talla 6 color: fucsia color: na""","""{""estampado_1"":""fucsia"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-03007""","""truza bordada""","""FK1-03007 | truza bordada ; talla 8 color: fucsia color: na""","""{""estampado_1"":""fucsia"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-04007""","""truza bordada""","""FK1-04007 | truza bordada ; talla 10 color: fucsia color: na""","""{""estampado_1"":""fucsia"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-05007""","""truza bordada""","""FK1-05007 | truza bordada ; talla 12 color: fucsia color: na""","""{""estampado_1"":""fucsia"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-06007""","""truza bordada""","""FK1-06007 | truza bordada ; talla 14 color: fucsia color: na""","""{""estampado_1"":""fucsia"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-07007""","""truza bordada""","""FK1-07007 | truza bordada ; talla 16 color: fucsia color: na""","""{""estampado_1"":""fucsia"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-01008""","""truza bordada""","""FK1-01008 | truza bordada ; talla 4 color: turqueza color: na""","""{""estampado_1"":""turqueza"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-02008""","""truza bordada""","""FK1-02008 | truza bordada ; talla 6 color: turqueza color: na""","""{""estampado_1"":""turqueza"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-03008""","""truza bordada""","""FK1-03008 | truza bordada ; talla 8 color: turqueza color: na""","""{""estampado_1"":""turqueza"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-04008""","""truza bordada""","""FK1-04008 | truza bordada ; talla 10 color: turqueza color: na""","""{""estampado_1"":""turqueza"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-05008""","""truza bordada""","""FK1-05008 | truza bordada ; talla 12 color: turqueza color: na""","""{""estampado_1"":""turqueza"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-06008""","""truza bordada""","""FK1-06008 | truza bordada ; talla 14 color: turqueza color: na""","""{""estampado_1"":""turqueza"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-07008""","""truza bordada""","""FK1-07008 | truza bordada ; talla 16 color: turqueza color: na""","""{""estampado_1"":""turqueza"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-01009""","""truza bordada""","""FK1-01009 | truza bordada ; talla 4 color: verde limon color: na""","""{""estampado_1"":""verde limon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-02009""","""truza bordada""","""FK1-02009 | truza bordada ; talla 6 color: verde limon color: na""","""{""estampado_1"":""verde limon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-03009""","""truza bordada""","""FK1-03009 | truza bordada ; talla 8 color: verde limon color: na""","""{""estampado_1"":""verde limon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-04009""","""truza bordada""","""FK1-04009 | truza bordada ; talla 10 color: verde limon color: na""","""{""estampado_1"":""verde limon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-05009""","""truza bordada""","""FK1-05009 | truza bordada ; talla 12 color: verde limon color: na""","""{""estampado_1"":""verde limon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-06009""","""truza bordada""","""FK1-06009 | truza bordada ; talla 14 color: verde limon color: na""","""{""estampado_1"":""verde limon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-07009""","""truza bordada""","""FK1-07009 | truza bordada ; talla 16 color: verde limon color: na""","""{""estampado_1"":""verde limon"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-01010""","""truza bordada""","""FK1-01010 | truza bordada ; talla 4 color: naranja color: na""","""{""estampado_1"":""naranja"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fk1""","""FK1-02010""","""truza bordada""","""FK1-02010 | truza bordada ; talla 6 color: naranja color: na""","""{""estampado_1"":""naranja"",estampado_2"":""na""}""","""{""spec"":""na""}""","""{""precio_doc"":60.59,""precio_unit"":5.05,""precio_web"":8,""precio_catalog"":5.55,""precio_usd"":1.55}""","""6""","""cocotfyma""","""unidad""","""activo"""
